state,district,year,crop,session,area,production,yield,yield_num
22. Rajasthan,25. Nagaur,2020 - 2021,Dry chillies,Whole Year,28.00,101.00,3.61,3.61
22. Rajasthan,25. Nagaur,2020 - 2021,Potato,Whole Year,7.00,76.00,10.86,10.86
22. Rajasthan,25. Nagaur,2020 - 2021,Sugarcane,Whole Year,2.00,158.00,79.00,79.0
22. Rajasthan,25. Nagaur,2020 - 2021,Onion,Whole Year,"9,079.00","166,959.00",18.39,18.39
22. Rajasthan,25. Nagaur,2020 - 2021,Sweet potato,Whole Year,98.00,263.00,2.68,2.68
22. Rajasthan,25. Nagaur,2020 - 2021,Coriander,Whole Year,100.00,149.00,1.49,1.49
22. Rajasthan,25. Nagaur,2020 - 2021,Garlic,Whole Year,85.00,"1,148.00",13.51,13.51
22. Rajasthan,25. Nagaur,2020 - 2021,Guar seed,Whole Year,"82,798.00","61,354.00",0.74,0.74
22. Rajasthan,25. Nagaur,2021 - 2022,Dry chillies,Whole Year,48.00,93.00,1.94,1.94
22. Rajasthan,25. Nagaur,2021 - 2022,Potato,Whole Year,7.00,10.00,1.43,1.43
22. Rajasthan,25. Nagaur,2021 - 2022,Turmeric,Whole Year,1.00,1.00,1.00,1.0
22. Rajasthan,25. Nagaur,2021 - 2022,Onion,Whole Year,"13,563.00","93,589.00",6.90,6.9
22. Rajasthan,25. Nagaur,2021 - 2022,Sweet potato,Whole Year,49.00,166.00,3.39,3.39
22. Rajasthan,25. Nagaur,2021 - 2022,Coriander,Whole Year,53.00,78.00,1.47,1.47
22. Rajasthan,25. Nagaur,2021 - 2022,Garlic,Whole Year,133.00,208.00,1.56,1.56
22. Rajasthan,25. Nagaur,2021 - 2022,Guar seed,Whole Year,"94,432.00","62,251.00",0.66,0.66
22. Rajasthan,25. Nagaur,2022 - 2023,Potato,Whole Year,6.00,6.00,1.00,1.0
22. Rajasthan,25. Nagaur,2022 - 2023,Sugarcane,Whole Year,3.00,268.00,89.33,89.33
22. Rajasthan,25. Nagaur,2022 - 2023,Onion,Whole Year,"8,362.00","74,589.00",8.92,8.92
22. Rajasthan,25. Nagaur,2022 - 2023,Sweet potato,Whole Year,27.00,45.00,1.67,1.67
22. Rajasthan,25. Nagaur,2022 - 2023,Coriander,Whole Year,29.00,40.00,1.38,1.38
22. Rajasthan,25. Nagaur,2022 - 2023,Garlic,Whole Year,37.00,58.00,1.57,1.57
22. Rajasthan,25. Nagaur,2022 - 2023,Guar seed,Whole Year,"171,382.00","123,698.00",0.72,0.72
22. Rajasthan,26. Pali,2020 - 2021,Dry chillies,Whole Year,228.00,136.00,0.60,0.6
22. Rajasthan,26. Pali,2020 - 2021,Potato,Whole Year,1.00,2.00,2.00,2.0
22. Rajasthan,26. Pali,2020 - 2021,Onion,Whole Year,330.00,485.00,1.47,1.47
22. Rajasthan,26. Pali,2020 - 2021,Sweet potato,Whole Year,3.00,5.00,1.67,1.67
22. Rajasthan,26. Pali,2020 - 2021,Coriander,Whole Year,30.00,45.00,1.50,1.5
22. Rajasthan,26. Pali,2020 - 2021,Garlic,Whole Year,3.00,4.00,1.33,1.33
22. Rajasthan,26. Pali,2020 - 2021,Guar seed,Whole Year,"21,207.00","13,511.00",0.64,0.64
22. Rajasthan,26. Pali,2021 - 2022,Banana,Whole Year,2.00,0.00,0.00,0.0
22. Rajasthan,26. Pali,2021 - 2022,Dry chillies,Whole Year,99.00,63.00,0.64,0.64
22. Rajasthan,26. Pali,2021 - 2022,Onion,Whole Year,309.00,850.00,2.75,2.75
22. Rajasthan,26. Pali,2021 - 2022,Coriander,Whole Year,3.00,4.00,1.33,1.33
22. Rajasthan,26. Pali,2021 - 2022,Garlic,Whole Year,16.00,19.00,1.19,1.19
22. Rajasthan,26. Pali,2021 - 2022,Guar seed,Whole Year,"21,388.00","8,583.00",0.40,0.4
22. Rajasthan,26. Pali,2022 - 2023,Potato,Whole Year,2.00,3.00,1.50,1.5
22. Rajasthan,26. Pali,2022 - 2023,Onion,Whole Year,120.00,198.00,1.65,1.65
22. Rajasthan,26. Pali,2022 - 2023,Coriander,Whole Year,37.00,51.00,1.38,1.38
22. Rajasthan,26. Pali,2022 - 2023,Garlic,Whole Year,11.00,21.00,1.91,1.91
22. Rajasthan,26. Pali,2022 - 2023,Guar seed,Whole Year,"27,564.00","17,806.00",0.65,0.65
22. Rajasthan,27. Pratapgarh,2020 - 2021,Dry chillies,Whole Year,17.00,8.00,0.47,0.47
22. Rajasthan,27. Pratapgarh,2020 - 2021,Ginger,Whole Year,15.00,23.00,1.53,1.53
22. Rajasthan,27. Pratapgarh,2020 - 2021,Potato,Whole Year,32.00,160.00,5.00,5.0
22. Rajasthan,27. Pratapgarh,2020 - 2021,Onion,Whole Year,148.00,"1,100.00",7.43,7.43
22. Rajasthan,27. Pratapgarh,2020 - 2021,Coriander,Whole Year,621.00,740.00,1.19,1.19
22. Rajasthan,27. Pratapgarh,2020 - 2021,Garlic,Whole Year,"7,675.00","61,400.00",8.00,8.0
22. Rajasthan,27. Pratapgarh,2020 - 2021,Guar seed,Whole Year,20.00,9.00,0.45,0.45
22. Rajasthan,27. Pratapgarh,2021 - 2022,Dry chillies,Whole Year,27.00,14.00,0.52,0.52
22. Rajasthan,27. Pratapgarh,2021 - 2022,Ginger,Whole Year,4.00,6.00,1.50,1.5
22. Rajasthan,27. Pratapgarh,2021 - 2022,Onion,Whole Year,642.00,"4,752.00",7.40,7.4
22. Rajasthan,27. Pratapgarh,2021 - 2022,Coriander,Whole Year,630.00,873.00,1.39,1.39
22. Rajasthan,27. Pratapgarh,2021 - 2022,Garlic,Whole Year,"8,761.00","70,088.00",8.00,8.0
22. Rajasthan,27. Pratapgarh,2021 - 2022,Guar seed,Whole Year,27.00,11.00,0.41,0.41
22. Rajasthan,27. Pratapgarh,2022 - 2023,Ginger,Whole Year,3.00,3.00,1.00,1.0
22. Rajasthan,27. Pratapgarh,2022 - 2023,Sugarcane,Whole Year,1.00,89.00,89.00,89.0
22. Rajasthan,27. Pratapgarh,2022 - 2023,Onion,Whole Year,472.00,"3,530.00",7.48,7.48
22. Rajasthan,27. Pratapgarh,2022 - 2023,Coriander,Whole Year,"1,273.00","1,568.00",1.23,1.23
22. Rajasthan,27. Pratapgarh,2022 - 2023,Garlic,Whole Year,"7,042.00","56,336.00",8.00,8.0
22. Rajasthan,27. Pratapgarh,2022 - 2023,Guar seed,Whole Year,17.00,9.00,0.53,0.53
22. Rajasthan,28. Rajsamand,2020 - 2021,Dry chillies,Whole Year,116.00,116.00,1.00,1.0
22. Rajasthan,28. Rajsamand,2020 - 2021,Potato,Whole Year,8.00,40.00,5.00,5.0
22. Rajasthan,28. Rajsamand,2020 - 2021,Sugarcane,Whole Year,211.00,"17,142.00",81.24,81.24
22. Rajasthan,28. Rajsamand,2020 - 2021,Onion,Whole Year,31.00,93.00,3.00,3.0
22. Rajasthan,28. Rajsamand,2020 - 2021,Tobacco,Whole Year,16.00,32.00,2.00,2.0
22. Rajasthan,28. Rajsamand,2020 - 2021,Coriander,Whole Year,32.00,48.00,1.50,1.5
22. Rajasthan,28. Rajsamand,2020 - 2021,Garlic,Whole Year,117.00,176.00,1.50,1.5
22. Rajasthan,28. Rajsamand,2020 - 2021,Guar seed,Whole Year,"1,598.00","1,868.00",1.17,1.17
22. Rajasthan,28. Rajsamand,2021 - 2022,Dry chillies,Whole Year,113.00,113.00,1.00,1.0
22. Rajasthan,28. Rajsamand,2021 - 2022,Potato,Whole Year,7.00,35.00,5.00,5.0
22. Rajasthan,28. Rajsamand,2021 - 2022,Sugarcane,Whole Year,175.00,"10,157.00",58.04,58.04
22. Rajasthan,28. Rajsamand,2021 - 2022,Onion,Whole Year,14.00,42.00,3.00,3.0
22. Rajasthan,28. Rajsamand,2021 - 2022,Tobacco,Whole Year,4.00,8.00,2.00,2.0
22. Rajasthan,28. Rajsamand,2021 - 2022,Coriander,Whole Year,4.00,3.00,0.75,0.75
22. Rajasthan,28. Rajsamand,2021 - 2022,Garlic,Whole Year,56.00,84.00,1.50,1.5
22. Rajasthan,28. Rajsamand,2021 - 2022,Guar seed,Whole Year,"1,497.00","1,920.00",1.28,1.28
22. Rajasthan,28. Rajsamand,2022 - 2023,Potato,Whole Year,8.00,24.00,3.00,3.0
22. Rajasthan,28. Rajsamand,2022 - 2023,Sugarcane,Whole Year,139.00,"8,278.00",59.55,59.55
22. Rajasthan,28. Rajsamand,2022 - 2023,Onion,Whole Year,13.00,39.00,3.00,3.0
22. Rajasthan,28. Rajsamand,2022 - 2023,Coriander,Whole Year,15.00,20.00,1.33,1.33
22. Rajasthan,28. Rajsamand,2022 - 2023,Garlic,Whole Year,25.00,38.00,1.52,1.52
22. Rajasthan,28. Rajsamand,2022 - 2023,Guar seed,Whole Year,"1,030.00","1,062.00",1.03,1.03
22. Rajasthan,29. Sawai madhopur,2020 - 2021,Dry chillies,Whole Year,"1,759.00","5,268.00",2.99,2.99
22. Rajasthan,29. Sawai madhopur,2020 - 2021,Potato,Whole Year,9.00,29.00,3.22,3.22
22. Rajasthan,29. Sawai madhopur,2020 - 2021,Sugarcane,Whole Year,9.00,712.00,79.11,79.11
22. Rajasthan,29. Sawai madhopur,2020 - 2021,Onion,Whole Year,276.00,"1,632.00",5.91,5.91
22. Rajasthan,29. Sawai madhopur,2020 - 2021,Sweet potato,Whole Year,6.00,17.00,2.83,2.83
22. Rajasthan,29. Sawai madhopur,2020 - 2021,Coriander,Whole Year,786.00,"1,172.00",1.49,1.49
22. Rajasthan,29. Sawai madhopur,2020 - 2021,Garlic,Whole Year,20.00,40.00,2.00,2.0
22. Rajasthan,29. Sawai madhopur,2020 - 2021,Guar seed,Whole Year,550.00,516.00,0.94,0.94
22. Rajasthan,29. Sawai madhopur,2021 - 2022,Dry chillies,Whole Year,"1,884.00","5,652.00",3.00,3.0
22. Rajasthan,29. Sawai madhopur,2021 - 2022,Potato,Whole Year,10.00,40.00,4.00,4.0
22. Rajasthan,29. Sawai madhopur,2021 - 2022,Sugarcane,Whole Year,5.00,379.00,75.80,75.8
22. Rajasthan,29. Sawai madhopur,2021 - 2022,Onion,Whole Year,429.00,"7,372.00",17.18,17.18
22. Rajasthan,29. Sawai madhopur,2021 - 2022,Sweet potato,Whole Year,1.00,1.00,1.00,1.0
22. Rajasthan,29. Sawai madhopur,2021 - 2022,Tobacco,Whole Year,1.00,0.00,0.00,0.0
22. Rajasthan,29. Sawai madhopur,2021 - 2022,Coriander,Whole Year,5.00,7.00,1.40,1.4
22. Rajasthan,29. Sawai madhopur,2021 - 2022,Garlic,Whole Year,12.00,104.00,8.67,8.67
22. Rajasthan,29. Sawai madhopur,2021 - 2022,Guar seed,Whole Year,259.00,311.00,1.20,1.2
22. Rajasthan,29. Sawai madhopur,2022 - 2023,Potato,Whole Year,5.00,15.00,3.00,3.0
22. Rajasthan,29. Sawai madhopur,2022 - 2023,Sugarcane,Whole Year,3.00,268.00,89.33,89.33
22. Rajasthan,29. Sawai madhopur,2022 - 2023,Onion,Whole Year,314.00,"5,134.00",16.35,16.35
22. Rajasthan,29. Sawai madhopur,2022 - 2023,Coriander,Whole Year,31.00,42.00,1.35,1.35
22. Rajasthan,29. Sawai madhopur,2022 - 2023,Garlic,Whole Year,1.00,0.00,0.00,0.0
22. Rajasthan,29. Sawai madhopur,2022 - 2023,Guar seed,Whole Year,289.00,296.00,1.02,1.02
22. Rajasthan,30. Sikar,2020 - 2021,Dry chillies,Whole Year,7.00,3.00,0.43,0.43
22. Rajasthan,30. Sikar,2020 - 2021,Potato,Whole Year,1.00,18.00,18.00,18.0
22. Rajasthan,30. Sikar,2020 - 2021,Sugarcane,Whole Year,7.00,554.00,79.14,79.14
22. Rajasthan,30. Sikar,2020 - 2021,Onion,Whole Year,"10,879.00","293,819.00",27.01,27.01
22. Rajasthan,30. Sikar,2020 - 2021,Sweet potato,Whole Year,665.00,"19,305.00",29.03,29.03
22. Rajasthan,30. Sikar,2020 - 2021,Coriander,Whole Year,42.00,63.00,1.50,1.5
22. Rajasthan,30. Sikar,2020 - 2021,Garlic,Whole Year,37.00,82.00,2.22,2.22
22. Rajasthan,30. Sikar,2020 - 2021,Guar seed,Whole Year,"78,971.00","71,573.00",0.91,0.91
22. Rajasthan,30. Sikar,2021 - 2022,Dry chillies,Whole Year,87.00,93.00,1.07,1.07
22. Rajasthan,30. Sikar,2021 - 2022,Potato,Whole Year,8.00,221.00,27.63,27.63
22. Rajasthan,30. Sikar,2021 - 2022,Sugarcane,Whole Year,9.00,683.00,75.89,75.89
22. Rajasthan,30. Sikar,2021 - 2022,Onion,Whole Year,"20,176.00","496,813.00",24.62,24.62
22. Rajasthan,30. Sikar,2021 - 2022,Sweet potato,Whole Year,484.00,"14,520.00",30.00,30.0
22. Rajasthan,30. Sikar,2021 - 2022,Coriander,Whole Year,25.00,37.00,1.48,1.48
22. Rajasthan,30. Sikar,2021 - 2022,Garlic,Whole Year,126.00,"1,092.00",8.67,8.67
22. Rajasthan,30. Sikar,2021 - 2022,Guar seed,Whole Year,"78,897.00","66,840.00",0.85,0.85
22. Rajasthan,30. Sikar,2022 - 2023,Potato,Whole Year,7.00,58.00,8.29,8.29
22. Rajasthan,30. Sikar,2022 - 2023,Sugarcane,Whole Year,6.00,536.00,89.33,89.33
22. Rajasthan,30. Sikar,2022 - 2023,Onion,Whole Year,"15,567.00","160,357.00",10.30,10.3
22. Rajasthan,30. Sikar,2022 - 2023,Sweet potato,Whole Year,232.00,"6,952.00",29.97,29.97
22. Rajasthan,30. Sikar,2022 - 2023,Coriander,Whole Year,2.00,3.00,1.50,1.5
22. Rajasthan,30. Sikar,2022 - 2023,Garlic,Whole Year,29.00,94.00,3.24,3.24
22. Rajasthan,30. Sikar,2022 - 2023,Guar seed,Whole Year,"90,704.00","74,369.00",0.82,0.82
22. Rajasthan,31. Sirohi,2020 - 2021,Dry chillies,Whole Year,165.00,99.00,0.60,0.6
22. Rajasthan,31. Sirohi,2020 - 2021,Potato,Whole Year,2.00,30.00,15.00,15.0
22. Rajasthan,31. Sirohi,2020 - 2021,Onion,Whole Year,27.00,472.00,17.48,17.48
22. Rajasthan,31. Sirohi,2020 - 2021,Sweet potato,Whole Year,2.00,30.00,15.00,15.0
22. Rajasthan,31. Sirohi,2020 - 2021,Tobacco,Whole Year,9.00,5.00,0.56,0.56
22. Rajasthan,31. Sirohi,2020 - 2021,Coriander,Whole Year,4.00,6.00,1.50,1.5
22. Rajasthan,31. Sirohi,2020 - 2021,Garlic,Whole Year,10.00,110.00,11.00,11.0
22. Rajasthan,31. Sirohi,2020 - 2021,Guar seed,Whole Year,"11,231.00","7,219.00",0.64,0.64
22. Rajasthan,31. Sirohi,2021 - 2022,Dry chillies,Whole Year,168.00,96.00,0.57,0.57
22. Rajasthan,31. Sirohi,2021 - 2022,Potato,Whole Year,304.00,"9,120.00",30.00,30.0
22. Rajasthan,31. Sirohi,2021 - 2022,Sugarcane,Whole Year,1.00,76.00,76.00,76.0
22. Rajasthan,31. Sirohi,2021 - 2022,Onion,Whole Year,75.00,"1,495.00",19.93,19.93
22. Rajasthan,31. Sirohi,2021 - 2022,Sweet potato,Whole Year,11.00,160.00,14.55,14.55
22. Rajasthan,31. Sirohi,2021 - 2022,Tobacco,Whole Year,4.00,2.00,0.50,0.5
22. Rajasthan,31. Sirohi,2021 - 2022,Coriander,Whole Year,11.00,16.00,1.45,1.45
22. Rajasthan,31. Sirohi,2021 - 2022,Garlic,Whole Year,28.00,308.00,11.00,11.0
22. Rajasthan,31. Sirohi,2021 - 2022,Guar seed,Whole Year,"18,470.00","4,645.00",0.25,0.25
22. Rajasthan,31. Sirohi,2022 - 2023,Potato,Whole Year,387.00,"11,434.00",29.55,29.55
22. Rajasthan,31. Sirohi,2022 - 2023,Sugarcane,Whole Year,1.00,89.00,89.00,89.0
22. Rajasthan,31. Sirohi,2022 - 2023,Onion,Whole Year,70.00,"1,390.00",19.86,19.86
22. Rajasthan,31. Sirohi,2022 - 2023,Sweet potato,Whole Year,5.00,75.00,15.00,15.0
22. Rajasthan,31. Sirohi,2022 - 2023,Tobacco,Whole Year,9.00,5.00,0.56,0.56
22. Rajasthan,31. Sirohi,2022 - 2023,Coriander,Whole Year,4.00,5.00,1.25,1.25
22. Rajasthan,31. Sirohi,2022 - 2023,Garlic,Whole Year,5.00,55.00,11.00,11.0
22. Rajasthan,31. Sirohi,2022 - 2023,Guar seed,Whole Year,"12,700.00","8,652.00",0.68,0.68
22. Rajasthan,32. Tonk,2020 - 2021,Dry chillies,Whole Year,139.00,208.00,1.50,1.5
22. Rajasthan,32. Tonk,2020 - 2021,Potato,Whole Year,19.00,114.00,6.00,6.0
22. Rajasthan,32. Tonk,2020 - 2021,Sugarcane,Whole Year,14.00,"1,296.00",92.57,92.57
22. Rajasthan,32. Tonk,2020 - 2021,Onion,Whole Year,150.00,725.00,4.83,4.83
22. Rajasthan,32. Tonk,2020 - 2021,Coriander,Whole Year,35.00,52.00,1.49,1.49
22. Rajasthan,32. Tonk,2020 - 2021,Garlic,Whole Year,5.00,2.00,0.40,0.4
22. Rajasthan,32. Tonk,2020 - 2021,Guar seed,Whole Year,"1,543.00","1,392.00",0.90,0.9
22. Rajasthan,32. Tonk,2021 - 2022,Dry chillies,Whole Year,101.00,151.00,1.50,1.5
22. Rajasthan,32. Tonk,2021 - 2022,Potato,Whole Year,21.00,126.00,6.00,6.0
22. Rajasthan,32. Tonk,2021 - 2022,Sugarcane,Whole Year,20.00,"2,120.00",106.00,106.0
22. Rajasthan,32. Tonk,2021 - 2022,Onion,Whole Year,262.00,"1,235.00",4.71,4.71
22. Rajasthan,32. Tonk,2021 - 2022,Sweet potato,Whole Year,1.00,4.00,4.00,4.0
22. Rajasthan,32. Tonk,2021 - 2022,Coriander,Whole Year,4.00,6.00,1.50,1.5
22. Rajasthan,32. Tonk,2021 - 2022,Garlic,Whole Year,5.00,1.00,0.20,0.2
22. Rajasthan,32. Tonk,2021 - 2022,Guar seed,Whole Year,"1,300.00","1,266.00",0.97,0.97
22. Rajasthan,32. Tonk,2022 - 2023,Potato,Whole Year,12.00,72.00,6.00,6.0
22. Rajasthan,32. Tonk,2022 - 2023,Turmeric,Whole Year,5.00,0.00,0.00,0.0
22. Rajasthan,32. Tonk,2022 - 2023,Sugarcane,Whole Year,15.00,"1,057.00",70.47,70.47
22. Rajasthan,32. Tonk,2022 - 2023,Onion,Whole Year,101.00,469.00,4.64,4.64
22. Rajasthan,32. Tonk,2022 - 2023,Coriander,Whole Year,3.00,4.00,1.33,1.33
22. Rajasthan,32. Tonk,2022 - 2023,Guar seed,Whole Year,"1,299.00","1,179.00",0.91,0.91
22. Rajasthan,33. Udaipur,2020 - 2021,Dry chillies,Whole Year,549.00,153.00,0.28,0.28
22. Rajasthan,33. Udaipur,2020 - 2021,Ginger,Whole Year,31.00,48.00,1.55,1.55
22. Rajasthan,33. Udaipur,2020 - 2021,Potato,Whole Year,26.00,50.00,1.92,1.92
22. Rajasthan,33. Udaipur,2020 - 2021,Turmeric,Whole Year,6.00,14.00,2.33,2.33
22. Rajasthan,33. Udaipur,2020 - 2021,Sugarcane,Whole Year,315.00,"23,018.00",73.07,73.07
22. Rajasthan,33. Udaipur,2020 - 2021,Onion,Whole Year,38.00,80.00,2.11,2.11
22. Rajasthan,33. Udaipur,2020 - 2021,Coriander,Whole Year,5.00,7.00,1.40,1.4
22. Rajasthan,33. Udaipur,2020 - 2021,Garlic,Whole Year,74.00,192.00,2.59,2.59
22. Rajasthan,33. Udaipur,2020 - 2021,Guar seed,Whole Year,"6,199.00","5,199.00",0.84,0.84
22. Rajasthan,33. Udaipur,2021 - 2022,Dry chillies,Whole Year,566.00,280.00,0.49,0.49
22. Rajasthan,33. Udaipur,2021 - 2022,Ginger,Whole Year,63.00,124.00,1.97,1.97
22. Rajasthan,33. Udaipur,2021 - 2022,Potato,Whole Year,20.00,21.00,1.05,1.05
22. Rajasthan,33. Udaipur,2021 - 2022,Turmeric,Whole Year,18.00,43.00,2.39,2.39
22. Rajasthan,33. Udaipur,2021 - 2022,Sugarcane,Whole Year,272.00,"12,549.00",46.14,46.14
22. Rajasthan,33. Udaipur,2021 - 2022,Onion,Whole Year,27.00,40.00,1.48,1.48
22. Rajasthan,33. Udaipur,2021 - 2022,Coriander,Whole Year,16.00,22.00,1.38,1.38
22. Rajasthan,33. Udaipur,2021 - 2022,Garlic,Whole Year,106.00,493.00,4.65,4.65
22. Rajasthan,33. Udaipur,2021 - 2022,Guar seed,Whole Year,"4,057.00","2,955.00",0.73,0.73
22. Rajasthan,33. Udaipur,2022 - 2023,Ginger,Whole Year,54.00,75.00,1.39,1.39
22. Rajasthan,33. Udaipur,2022 - 2023,Potato,Whole Year,13.00,21.00,1.62,1.62
22. Rajasthan,33. Udaipur,2022 - 2023,Turmeric,Whole Year,2.00,2.00,1.00,1.0
22. Rajasthan,33. Udaipur,2022 - 2023,Sugarcane,Whole Year,216.00,"12,628.00",58.46,58.46
22. Rajasthan,33. Udaipur,2022 - 2023,Onion,Whole Year,9.00,17.00,1.89,1.89
22. Rajasthan,33. Udaipur,2022 - 2023,Coriander,Whole Year,27.00,37.00,1.37,1.37
22. Rajasthan,33. Udaipur,2022 - 2023,Garlic,Whole Year,75.00,352.00,4.69,4.69
22. Rajasthan,33. Udaipur,2022 - 2023,Guar seed,Whole Year,"2,714.00","1,306.00",0.48,0.48
23. Tamil Nadu,1. Ariyalur,2020 - 2021,Banana,Whole Year,176.00,"7,001.00",39.78,39.78
23. Tamil Nadu,1. Ariyalur,2020 - 2021,Coconut,Whole Year,322.00,"4,000,000.00","12,422.36",12422.36
23. Tamil Nadu,1. Ariyalur,2020 - 2021,Tapioca,Whole Year,319.00,"13,554.00",42.49,42.49
23. Tamil Nadu,1. Ariyalur,2020 - 2021,Dry chillies,Whole Year,261.00,121.00,0.46,0.46
23. Tamil Nadu,1. Ariyalur,2020 - 2021,Turmeric,Whole Year,6.00,29.00,4.83,4.83
23. Tamil Nadu,1. Ariyalur,2020 - 2021,Sugarcane,Whole Year,"4,214.00","350,962.00",83.28,83.28
23. Tamil Nadu,1. Ariyalur,2020 - 2021,Sweet potato,Whole Year,3.00,61.00,20.33,20.33
23. Tamil Nadu,1. Ariyalur,2020 - 2021,Coriander,Whole Year,14.00,2.00,0.14,0.14
23. Tamil Nadu,1. Ariyalur,2020 - 2021,Cashewnut,Whole Year,"30,524.00","9,730.00",0.32,0.32
23. Tamil Nadu,1. Ariyalur,2021 - 2022,Banana,Whole Year,185.00,"7,109.00",38.43,38.43
23. Tamil Nadu,1. Ariyalur,2021 - 2022,Coconut,Whole Year,326.00,"4,100,000.00","12,576.69",12576.69
23. Tamil Nadu,1. Ariyalur,2021 - 2022,Tapioca,Whole Year,390.00,"12,542.00",32.16,32.16
23. Tamil Nadu,1. Ariyalur,2021 - 2022,Dry chillies,Whole Year,286.00,142.00,0.50,0.5
23. Tamil Nadu,1. Ariyalur,2021 - 2022,Turmeric,Whole Year,9.00,49.00,5.44,5.44
23. Tamil Nadu,1. Ariyalur,2021 - 2022,Sugarcane,Whole Year,"4,416.00","424,820.00",96.20,96.2
23. Tamil Nadu,1. Ariyalur,2021 - 2022,Coriander,Whole Year,24.00,8.00,0.33,0.33
23. Tamil Nadu,1. Ariyalur,2021 - 2022,Cashewnut,Whole Year,"30,584.00","8,609.00",0.28,0.28
23. Tamil Nadu,1. Ariyalur,2022 - 2023,Banana,Whole Year,179.00,"7,044.00",39.35,39.35
23. Tamil Nadu,1. Ariyalur,2022 - 2023,Coconut,Whole Year,324.00,"3,500,000.00","10,802.47",10802.47
23. Tamil Nadu,1. Ariyalur,2022 - 2023,Tapioca,Whole Year,223.00,"8,412.00",37.72,37.72
23. Tamil Nadu,1. Ariyalur,2022 - 2023,Dry chillies,Whole Year,351.00,168.00,0.48,0.48
23. Tamil Nadu,1. Ariyalur,2022 - 2023,Turmeric,Whole Year,12.00,66.00,5.50,5.5
23. Tamil Nadu,1. Ariyalur,2022 - 2023,Sugarcane,Whole Year,"4,403.00","329,437.00",74.82,74.82
23. Tamil Nadu,1. Ariyalur,2022 - 2023,Sweet potato,Whole Year,3.00,61.00,20.33,20.33
23. Tamil Nadu,1. Ariyalur,2022 - 2023,Coriander,Whole Year,9.00,4.00,0.44,0.44
23. Tamil Nadu,1. Ariyalur,2022 - 2023,Cashewnut,Whole Year,"30,562.00","9,052.00",0.30,0.3
23. Tamil Nadu,1. Ariyalur,2022 - 2023,Arecanut,Whole Year,4.00,9.00,2.25,2.25
23. Tamil Nadu,2. Chengalpattu,2020 - 2021,Banana,Whole Year,171.00,"6,835.00",39.97,39.97
23. Tamil Nadu,2. Chengalpattu,2020 - 2021,Coconut,Whole Year,"2,355.00","8,000,000.00","3,397.03",3397.03
23. Tamil Nadu,2. Chengalpattu,2020 - 2021,Tapioca,Whole Year,24.00,"1,030.00",42.92,42.92
23. Tamil Nadu,2. Chengalpattu,2020 - 2021,Dry chillies,Whole Year,194.00,90.00,0.46,0.46
23. Tamil Nadu,2. Chengalpattu,2020 - 2021,Turmeric,Whole Year,1.00,7.00,7.00,7.0
23. Tamil Nadu,2. Chengalpattu,2020 - 2021,Sugarcane,Whole Year,808.00,"76,193.00",94.30,94.3
23. Tamil Nadu,2. Chengalpattu,2020 - 2021,Sweet potato,Whole Year,1.00,15.00,15.00,15.0
23. Tamil Nadu,2. Chengalpattu,2020 - 2021,Cashewnut,Whole Year,259.00,77.00,0.30,0.3
23. Tamil Nadu,2. Chengalpattu,2021 - 2022,Banana,Whole Year,225.00,"8,677.00",38.56,38.56
23. Tamil Nadu,2. Chengalpattu,2021 - 2022,Coconut,Whole Year,"2,522.00","10,600,000.00","4,203.01",4203.01
23. Tamil Nadu,2. Chengalpattu,2021 - 2022,Tapioca,Whole Year,6.00,179.00,29.83,29.83
23. Tamil Nadu,2. Chengalpattu,2021 - 2022,Dry chillies,Whole Year,219.00,108.00,0.49,0.49
23. Tamil Nadu,2. Chengalpattu,2021 - 2022,Ginger,Whole Year,0.10,3.00,30.00,30.0
23. Tamil Nadu,2. Chengalpattu,2021 - 2022,Sugarcane,Whole Year,868.00,"73,877.00",85.11,85.11
23. Tamil Nadu,2. Chengalpattu,2021 - 2022,Cashewnut,Whole Year,264.00,112.00,0.42,0.42
23. Tamil Nadu,2. Chengalpattu,2022 - 2023,Banana,Whole Year,280.00,"11,019.00",39.35,39.35
23. Tamil Nadu,2. Chengalpattu,2022 - 2023,Coconut,Whole Year,"2,469.00","10,900,000.00","4,414.74",4414.74
23. Tamil Nadu,2. Chengalpattu,2022 - 2023,Tapioca,Whole Year,5.00,188.00,37.60,37.6
23. Tamil Nadu,2. Chengalpattu,2022 - 2023,Dry chillies,Whole Year,290.00,139.00,0.48,0.48
23. Tamil Nadu,2. Chengalpattu,2022 - 2023,Turmeric,Whole Year,6.00,33.00,5.50,5.5
23. Tamil Nadu,2. Chengalpattu,2022 - 2023,Sugarcane,Whole Year,813.00,"72,303.00",88.93,88.93
23. Tamil Nadu,2. Chengalpattu,2022 - 2023,Coriander,Whole Year,3.00,1.00,0.33,0.33
23. Tamil Nadu,2. Chengalpattu,2022 - 2023,Cashewnut,Whole Year,250.00,79.00,0.32,0.32
23. Tamil Nadu,3. Chennai,2020 - 2021,Banana,Whole Year,37.00,"1,492.00",40.32,40.32
23. Tamil Nadu,3. Chennai,2020 - 2021,Dry chillies,Whole Year,1.00,0.00,0.00,0.0
23. Tamil Nadu,3. Chennai,2021 - 2022,Banana,Whole Year,39.00,"1,494.00",38.31,38.31
23. Tamil Nadu,3. Chennai,2021 - 2022,Dry chillies,Whole Year,3.00,1.00,0.33,0.33
